# synapse type	synapse ID	soma distance	section ID	section pt ID	dendrite label	activation times
L2_B3	130	253.00373358	155	244	Dendrite	180.051901708,
L2_B3	153	1396.4033236	78	41	ApicalDendrite	16.4090945051,
L2_B3	159	1312.50550185	79	18	ApicalDendrite	337.205290677,
L2_B3	160	1430.07594882	57	64	ApicalDendrite	200.667871477,
L2_B4	14	1471.71659119	64	40	ApicalDendrite	140.670021914,
L2_B4	15	223.387376839	152	62	Dendrite	50.324832899,
L2_Beta	7	49.9512246121	2	28	Dendrite	104.182190013,
L2_Beta	11	72.5801987243	5	37	Dendrite	219.771410056,
L2_Beta	30	179.612010571	4	202	Dendrite	91.1742659748,
L2_Beta	37	1370.21568899	43	29	ApicalDendrite	87.8323662052,
L2_Beta	39	172.860633967	22	6	ApicalDendrite	88.996366048,
L2_Beta	42	1325.37147446	43	2	ApicalDendrite	253.908448225,
L2_Beta	76	1444.69149674	46	20	ApicalDendrite	1.09824653784,
L2_Beta	78	128.160882378	166	29	Dendrite	233.971412629,
L2_Beta	88	283.273969066	155	287	Dendrite	230.541861558,
L2_C1	2	109.457600763	84	51	ApicalDendrite	199.644423928,
L2_C1	13	1254.61969315	40	184	ApicalDendrite	128.553172276,
L2_C1	14	1401.71175448	41	42	ApicalDendrite	343.496842058,
L2_C1	22	153.076271325	118	87	Dendrite	88.3916598967,
L2_C1	28	194.664902443	9	168	ApicalDendrite	319.186975971,
L2_C1	61	345.318845496	29	16	ApicalDendrite	146.401838432,
L2_C1	69	214.474900076	83	6	ApicalDendrite	162.11147146,
L2_C1	84	120.672797254	135	94	Dendrite	305.054728536,
L2_C1	93	47.7295118055	160	11	Dendrite	91.8267654249,
L2_C1	101	1289.9254643	40	205	ApicalDendrite	303.149387236,
L2_C1	114	123.182142802	14	39	ApicalDendrite	229.369778674,
L2_C1	119	1300.87228013	80	74	ApicalDendrite	127.349440687,
L2_C1	126	169.491794442	123	110	Dendrite	151.949582724,
L2_C1	139	202.712784441	17	54	ApicalDendrite	328.39721484,
L2_C1	140	199.590659658	91	8	Dendrite	199.943089975,
L2_C1	141	198.313968607	10	137	ApicalDendrite	199.943089975,
L2_C1	144	1266.46936066	40	191	ApicalDendrite	298.333511446,
L2_C1	154	113.138690666	118	55	Dendrite	280.41861206,
L2_C1	162	311.426542259	28	92	ApicalDendrite	62.4343101808,
L2_C1	163	349.460188393	29	25	ApicalDendrite	221.294883835,
L2_C1	167	1380.40880794	50	4	ApicalDendrite	56.4513836238,
L2_C1	189	1541.89516579	49	72	ApicalDendrite	39.92153918,
L2_C1	190	1227.10841601	40	169	ApicalDendrite	300.396430579,
L2_C1	194	56.0883936947	112	27	Dendrite	141.960223863,196.671839898,
L2_C1	220	110.530517315	118	49	Dendrite	169.449671154,
L2_C1	224	325.060679355	29	9	ApicalDendrite	223.695721117,
L2_C1	228	90.2637498443	96	32	Dendrite	16.9691787702,
L2_C1	229	73.9585602575	112	47	Dendrite	16.9691787702,
L2_C1	234	216.570940149	83	9	ApicalDendrite	83.535516239,
L2_C1	235	1336.999367	81	17	ApicalDendrite	83.535516239,
L2_C1	243	137.267745755	117	36	Dendrite	267.680719822,
L2_C1	290	224.83225579	83	15	ApicalDendrite	253.510579647,
L2_C1	339	205.631173861	84	151	ApicalDendrite	121.146272651,
L2_C1	357	1184.8004699	67	5	ApicalDendrite	85.8519335341,
L2_C1	363	1278.75652417	80	60	ApicalDendrite	188.342088934,
L2_C1	364	1062.73437252	66	69	ApicalDendrite	38.7763848687,
L2_C2	38	131.616524756	11	47	ApicalDendrite	120.753270393,
L2_C2	64	307.383719137	20	159	ApicalDendrite	70.3847902451,
L2_C2	71	1228.20572004	67	35	ApicalDendrite	143.622832197,
L2_C2	72	368.767496632	37	84	ApicalDendrite	63.097639891,
L2_C2	79	252.62955852	91	63	Dendrite	10.7505954781,
L2_C2	81	141.567510491	14	54	ApicalDendrite	223.132203439,
L2_C2	88	1397.9212942	62	116	ApicalDendrite	255.915055136,
L2_C2	93	284.353790525	23	94	ApicalDendrite	97.6219845575,
L2_C2	101	1482.7157509	82	84	ApicalDendrite	152.613794716,
L2_C2	106	1134.86295915	40	116	ApicalDendrite	275.491558113,
L2_C2	107	1225.22810839	80	28	ApicalDendrite	275.491558113,
